product_type,brand,product,rating,review_count,url,image_url,price,description
cleanser,Emina,Double Bubble Face Wash,3.6,468,https://reviews.femaledaily.com/products/cleanser/facial-wash/emina/emina-double-bubble-face-wash,https://image.femaledaily.com/dyn/210/images/prod-pics/1463055501-Emina-Emina_Double_Bubble_Face_Wash.jpg,Rp. 17.500,"Gentle Facial wash formula thst suitable for all skin types for a clean, fresh, and moist skin feel every day. Addition of vitamin B3 and Licorice extract helps to brighten skin tone.Ingredients: Aqua, Glycerin, Myristic Acid, Butylene Glycol, Straric Acid, Potassium Hydrixide, Potassium Cocoyl, Lauric Acid, Glyceryl Stearate, Sodium PCA, Olive OilPEG-7 Esters, Niacinamide, Phenoxyethanol, Phytosteryl/Octyldodecyl, NIacinamide, etcnetto: 60 ml"
cleanser,Nameera,So Pure & Radiant Hydrating Gel Cleanser,3.8,467,https://reviews.femaledaily.com/products/cleanser/facial-wash/nameera/hydrating-gel-cleanser,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1548921392_Nameera_Hy_800x800.jpg,Rp. 35.000,There's no description for this product.
cleanser,Garnier,Bright Complete Brightening Face Wash Scrub,3.6,465,https://reviews.femaledaily.com/products/cleanser/facial-wash/garnier/light-complete-white-speed-facial-scrub,https://image.femaledaily.com/dyn/250/images/prod-pics/product_1643346878_b85bac8d_3_800x800.png,,
cleanser,Garnier,Pure Active Anti-Acne White Foam,3.2,430,https://reviews.femaledaily.com/products/cleanser/facial-wash/garnier/pure-active-anti-acne-white-81,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1626929475_8992304019_800x800.jpg,Rp. 15.300,"Tips: Simpan di tempat yg sejuk dan kering karena jika ditempatkan di kamar mandi, tubenya bisa kemasukan air dan dapat merubah kadar di dalamnya."
cleanser,Emina,Ms. Pimple Face Wash,3.8,430,https://reviews.femaledaily.com/products/cleanser/facial-wash/emina/emina-ms-pimple-face-wash,https://image.femaledaily.com/dyn/210/images/prod-pics/0087dbfffca060a81111bd8070291400.jpg,Rp. 17.000,There's no description for this product.
cleanser,AVOSKIN,Natural Sublime Facial Cleanser,4.2,418,https://reviews.femaledaily.com/products/cleanser/facial-wash/avoskin/natural-sublime-facial-cleanser-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1679553122_PDP_TEMPLA_800x800.jpg,Rp. 109.000,"Reformulation in 2020Avoskin Natural Sublime Facial Cleanser merupakan reformulasi kandungan dari produk sebelumnya Aloe Vera Facial Wash. Mengandung marula oil, kale extract, cactus extract, niacinamide, pentavitin untuk memberikan efek lembap, mencerahkan, dan menjaga skin barrier. Produk ini membersihkan kulit secara optimal tanpa meninggalkan kesan kulit kering. Aman digunakan untuk semua kondisi kulit dengan minimal ingredients.How to use:Bersihkan kulit wajah dengan first cleanser. Lalu basahi dengan air dan ambil Avoskin Natural Sublime Facial Cleanser di telapak tangan. Baurkan dengan sedikit air dan aplikasikan pada seluruh bagian kulit wajah dengan pijatan lembut. Bilas dengan air bersih dan kini kulitmu siap untuk menggunakan skincare berikutnya.Suitable for:Semua jenis kulitIngredients:Water, Cocamidopropyl Betaine, Glycerin, Lauramidopropyl Hydroxysultaine, Sodium Cocoyl Glycinate, Sodium Chloride, Hydroxypropyl Methylcellulose, Niacinamide, Disodium Cocoyl Glutamate, Polysorbate 20, Citric Acid, Coconut Acid, Sodium Cocoate, Xanthan Gum, Pentylene Glycol, Saccharide Isomerate, Butylene Glycol, Sodium Benzoate, Aloe Barbadensis Leaf Extract, Hydrolyzed Vegetable Protein, Disodium EDTA, Sodium Bisulfite, Cereus Grandiflorus (Cactus) Flower Extract, Potassium Sorbate, Sodium Hyaluronate, Sclerocarya Birrea Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Sodium Citrate, Rosa Damascena Flower Water, Rosa Damascena Flower Oil."
cleanser,MS Glow,Facial Wash,4,417,https://reviews.femaledaily.com/products/cleanser/facial-wash/ms-glow/facial-wash-3,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1705373503033-,Rp. 60.000,"MS GLOW Facial Wash merupakan facial wash yang berbentuk foam untuk membantu membersihkan kotoran, menyingkirkan sel kulit mati dan menggantikannya dengan sel kulit baru yang lebih sehat. Selain itu Facial Wash MS GLOW juga aman untuk kulit yang sensitif karena dapat mencegah kulit dari iritasi dan kemerahan, serta mampu mencerahkan kulit. How to use:Pump Facial Wash secukupnya ke telapak tangan, lalu usapkan ke wajah secara perlahan dengan gerakan memutar untuk mengangkat sel kulit mati dan kotoran. Kemudian bilas dengan air sampai bersih dan keringkatn dengan tissue atau handuk yang lembut  Suitable for:Semua jenis kulit Ingredients:Potassium Cocoate, Potassium Cocoyl Glycinate, Glycerin, Sodium PCA, Niacinamide, Fragrances (Parfum) Components, and Finished Fragrances, Collagen, Glycyrrhiza Glabra Extract, Alpha-Arbutin, Phenoxyethanol, Aloe Barbadensis Extract, Papain, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Hydrogenated Lecithin, TocopherylAcetate, CI 19140, CI42090."
cleanser,Wardah,Heartleaf + 8x NMF Amino Calm & Soothe Gel Cleanser,4.2,413,https://reviews.femaledaily.com/products/cleanser/facial-wash/wardah/heartleaf-8x-nmf-amino-calm-soothe-gel-cleanser,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1723198385592-02e0fe20-06ac-4df0-b676-32b22503a9ec,Rp. 96.000,"Wardah Amino Gel Cleanser Heartleaf + 8X NMF Amino merupakan pembersihan yang lembut namun efektif dengan Wardah Heartleaf + 8x NMF Amino Calm & Soothe Gel Cleanser. Formula canggih ini tidak hanya membersihkan tetapi juga membantu meringankan iritasi dan menenangkan kemerahan pada kulit, menjadikan kulit Anda tenang dan terhidrasi. Membersihkan secara lembut untuk menenangkan & menyejukkan kulit reaktif. How to use: Tuang secukupnya pada telapak tangan dan busakan dengan air. Pijat ke wajah secara lembut dan bilas dengan air. Suitable for: Semua Jenis Kulit Ingredients: Aqua, Glycerin, Cocamidopropyl Betaine, Propanediol, Hydroxypropyl Bis-Hydroxyethyldimonium Chloride, Sodium Methyl Cocoyl Taurate, Sodium benzoate, Panthenol, Trehalose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Sodium Chloride, Saccharide Isomerate, Allantoin, Polyquaternium-39, Chlorphenesin, Glyceryl Polyacrylate, Potassium Hydroxide, Disodium EDTA, Butylene Glycol, Betaine, Sodium PCA, Citric Acid, Sodium Citrate, Sodium Lactate, PCA, Houttuynia Cordata Extract, Serine, Alanine, Glycine, Glutamic Acid, Lysine HCL, Threonine, Arginine, Pentylene Glycol, Beta-Glucan, Caprylyl Glycol, Proline."
cleanser,Wardah,Vitamin C+ 8x NMF Amino Radiant Charge Gel Cleanser,5,412,https://reviews.femaledaily.com/products/cleanser/facial-wash/wardah/vitamin-c-8x-nmf-amino-radiant-charge-gel-cleanser,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1723198759176-242e0e29-1253-4f6a-9420-18589cb66c68,Rp. 96.000,"Wardah Amino Gel Cleanser Vitamin C + 8X NMF Amino



merupakan facial wash yang memulihkan kecerahan kulit Anda dengan Wardah Vitamin C + 8x NMF Amino Radiant Charge Gel Cleanser. Diformulasikan untuk membersihkan dan mencerahkan dengan lembut, pembersih gel ini dibuat khusus untuk kulit sensitif, memastikan pembersihan lembut tanpa iritasi. Kulit terasa halus dan lembab setelah digunakan. Membersihkan secara lembut untuk membantu mencerahkan kulit kusam dan kering. How to use:Tuang secukupnya pada telapak tangan dan busakan dengan air. Pijat ke wajah secara lembut dan bilas dengan air. Suitable for: Semua Jenis Kulit Ingredients: Aqua, Glycerin, Disodium Cocoyl Glutamate, Propylene Glycol, Sodium Lauroyl Sarcosinate, Acrylates Copolymer, Sodium PCA, PEG-8, Cocamidopropyl Betaine, Citric Acid, Sodium Benzoate, Panthenol, Sodium Chloride, Chlorphenesin, Glyceryl Polyacrylate, Sodium Hydroxide, Glycyrrhiza Glabra (Licorice) Root Extract, Disodium EDTA, Fragrance, Betaine, Pentylene Glycol, Beta-Glucan, Sodium Lactate, PCA, Caprylyl Glycol, Serine, Alanine, Glycine, Sodium Ascorbyl Phosphate, Glutamic Acid, Lysine HCL, Threonine, Arginine, Proline."
cleanser,Wardah,Acnederm Pure Foaming Cleanser,3.3,407,https://reviews.femaledaily.com/products/cleanser/facial-wash/wardah/acnederm-facial-wash,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1610525386_Acnederm_F_800x800.jpg,Rp. 21.500,"Menghilangkan jerawat, mencerahkan wajah. menghilangkan sel kulit mati."
cleanser,Acnes,Foaming Wash,3.6,406,https://reviews.femaledaily.com/products/cleanser/facial-wash/acnes/foaming-wash-22,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1432711810_acnes_foam_800x800.jpg,Rp. 23.000,"Acnes Foaming Wash adalah sabun pembersih wajah berbentuk foam untuk jenis kulit yang cenderung berjerawat dan sensitif. Formulanya dapat melawan bakteri penyebab jerawat, mengurangi peradangan (kemerahan) pada kulit wajah akibat jerawat, serta menghilangkan minyak berlebih dan kotoran yang dapat menyumbat pori-pori. Mengandung Vitamin C selain sebagai antioksidan serta melindungi kulit dari kerusakan akibat sinar UV.How To Use:Basahi wajah dengan air, usapkan sabun pada wajah. Bilas dengan air bersih.Suitable For:Kulit berjerawat, kulit sensitifIngredients:-"
cleanser,Ariul,Smooth & Pure Cleansing Foam,3.9,405,https://reviews.femaledaily.com/products/cleanser/facial-wash/ariul/smooth-and-pure-cleansing-foam,https://image.femaledaily.com/dyn/210/images/prod-pics/dbfdd4b062adc523a0ce909e882bb3ec.jpg,Rp. 49.000,There's no description for this product.
cleanser,Innisfree,Bija Trouble Facial Foam,4.1,405,https://reviews.femaledaily.com/products/cleanser/facial-wash/innisfree/bija-trouble-facial-foam,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1648716998_31092_13_r_800x800.png,Rp. 120.000,"Bija Trouble Facial Foam adalah sabun yang mampu membersihkan wajah secara menyeluruh dan menenangkan kulit wajah yang bermasalah. Mengandung salicylic acid yang berfungsi untuk mengeksfoliasi sel kulit mati dan merawat kulit bermasalah.How to use:Keluarkan sabun ke tangan dan beri air sedikit air hingga berbusa. Aplikasikan di wajah dengan pijatan lembut, kemudian bilas dengan air hingga bersih.Suitable for:Kulit bermasalah, kulit berjerawat, kulit berminyak.Ingredients:WATER, GLYCERIN, STEARIC ACID, MYRISTIC ACID, PEG-32, POTASSIUM HYDROXIDE, LAURIC ACID, BUTYLENE GLYCOL, COCAMIDOPROPYL BETAINE, GLYCERYL STEARATE, TORREYA NUCIFERA SEED OIL(750mg), SALICYLIC ACID, CITRUS UNSHIU PEEL EXTRACT, ORCHID EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, DEXTRIN, CAMELLIA JAPONICA LEAF EXTRACT, DISODIUM EDTA, MENTHOL, OPUNTIA COCCINELLIFERA FRUIT EXTRACT, ROSA CENTIFOLIA FLOWER EXTRACT, SODIUM HYDROXIDE, PEG-100 STEARATE, THEOBROMA CACAO (COCOA) EXTRACT, SODIUM BENZOATE, FRAGRANCE."
cleanser,Laneige,Multi Cleanser EX,4.2,398,https://reviews.femaledaily.com/products/cleanser/facial-wash/laneige/multi-cleanser,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1552647061_Laneige__800x800.png,Rp. 275.000,"Laneige Multi Cleanser EX merupakan pembersih 4-in-1 yang menyingkirkan riasan, membersihkan krim surya, menipiskan sel kulit mati, dan melepaskan kotoran dari kulit. Busanya yang lembut melepaskan sisa-sisa riasan, menjadikan kulit bersih kesat. Bahan-bahan pembersih botanis yang terkandung di dalamnya, mampu untuk melepaskan riasan dengan lembut, serta enzim papain dari pepaya, yang efektif melepaskan sel-sel kulit mati, menjamin pembersihan riasan yang sempurna, menjadikan kulit mulus saat disentuh.How To Use:Keluarkan produk sekitar 2 cm diameter dan pijatkan pada wajah Anda yang basah untuk membersihkan riasan. Bilas dengan air hingga bersih. Untuk hasil maksimal, gunakanlah setiap hari.Suitable For:Semua jenis kulitIngredients:Water, Glycerin, Stearic Acid, Myristic Acid, PEG-32, Potassium Hydroxide, Butylene Glycol, Propylene Glycol, Laureth-1 Phosphate, Cellulose, Lauric Acid, Lauryl Phosphate, Papain, Camellia Sinensis Leaf Extract, Lactobacillus/Water Hyacinth Ferment, Mannitol, Hydrolyzed Wheat Protein, Lauramide DEA, PEG-100 Stearate, Glyceryl Stearate, Disodium EDTA, Polymethyl Methacrylate, PEG-75, Fragrance"
cleanser,Sebamed,Clear Face Antibacterial Cleansing Foam,3.8,395,https://reviews.femaledaily.com/products/cleanser/facial-wash/sebamed/clear-face-cleansing-foam,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1565673325_Sebamed__800x800.jpg,Rp. 200.000,"Sebamed Clear Face Antibacterial Cleansing Foam merupakan pembersih wajah dengan nilai pH 5,5 yang mampu menstabilkan kulit wajah. Mengandung montaline C40 sebagai anti bakteri yang dapat membunuh 100.000 bakteri dalam waktu 5 menit. Dengan teksturnya yang lembut, produk ini mampu mencegah pembentukan jerawat baru, mencerahkan kulit, dan mencegah minyak pada wajah. Produk ini juga mampu mendorong regenerasi kulit yang iritasi dan meradang.How To Use:Tuangkan produk pada telapak tangan secukupnya kemudian usapkan pada wajah yang sudah dibasahi secara merata. Bilas dengan air hingga bersih.Suitable For:Kulit berjerawatIngredients:Montaline C-40, Sodium Lactate, Panthenol"
cleanser,LABORE,GentleBiome™ Mild Cleanser,4.6,382,https://reviews.femaledaily.com/products/cleanser/facial-wash/labore/gentlebiome-mild-cleanser-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1634804700_Labore___M_800x800.png,Rp. 95.000,"LABORÉ GentleBiome Mild Cleanser adalah pembersih wajah bertekstur gel dengan formula non-soap, non-foam, non SLS/SLES dan pH 5.5 yang merupakan formula teraman untuk membersihkan kulit sensitif secara efektif tanpa meninggalkan bekas kering dan mengelupas setelah pemakaian. Diformulasikan dengan Microbiome Technology dan Hyaluronic Acids, pembersih ini akan menjaga kulit sensitif tetap bersih dan terhidrasi yang cocok untuk kulit sensitif tropis. How to use:Basahi wajah dengan air, aplikasikan sabun pada wajah. Usapkan hingga berbusa, lalu bilas dengan air bersih.Suitable for:Semua jenis kulit, termasuk kulit sensitifIngredients:Aqua, Glycerin, Butylene Glycol, PEG-8 PEG-6 Caprylic/Capric Glycerides, Xylitol, Acrylamide/Sodium Acryloyldimethyltaurate, Copolymer, Phenoxyethanol, Saccharide Isomerate, Isohexadecane, Bifida Ferment Lysate, Allantoin, Chlorphenesin, Polysorbate 80, Sorbitan Oleate, Sodium Hyaluronate, Citric Acid, Sodium Citrate"
cleanser,Sariayu,Facial Foam Acne Care,3.8,381,https://reviews.femaledaily.com/products/cleanser/facial-wash/sariayu/facial-foam-acne-care,https://image.femaledaily.com/dyn/210/images/prod-pics/1477393336_lg.jpg,Rp. 13.000,There's no description for this product.
cleanser,Wardah,Nature Daily Seaweed Balancing Facial Wash,3.6,380,https://reviews.femaledaily.com/products/cleanser/facial-wash/wardah/wardah-seaweed-balancing-facial-wash,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1610525225_Nature_Dai_800x800.jpg,Rp. 16.000,There's no description for this product.
cleanser,Pond's,Serum Whip Foam,4.1,375,https://reviews.femaledaily.com/products/cleanser/facial-wash/pond-s/ponds-serum-whip-foam-10x-collagen,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1615967019_1045c6e84d_800x800.jpg,Rp. 25.000,There's no description for this product.
cleanser,Sensatia Botanicals,Unscented Soapless Facial Cleanser,4.3,364,https://reviews.femaledaily.com/products/cleanser/facial-wash/sensatia-botanicals/unscented-soapless-facial-cleanser,https://image.femaledaily.com/dyn/250/images/prod-pics/product_1643346878_b85bac8d_3_800x800.png,,
cleanser,White Story,Acne Facial Wash,4.7,363,https://reviews.femaledaily.com/products/cleanser/facial-wash/white-story/acne-facial-wash-67,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1625548275_facial_was_800x800.jpg,Rp. 32.000,"White Story Acne Facial Wash menggunakan zat aktif BHA yang bermanfaat untuk merawat kulit yang berjerawat, membantu eksfoliasi sel kulit, dan mengontrol produksi minyak berlebih. Selain itu, facial wash ini juga dilengkapi dengan Niacinamide, yaitu vitamin B3 yang bermanfaat untuk mencerahkan kulit, melembabkan, serta berperan sebagai antioksidan untuk merawat kehalusan kulit.How to use:Tuangkan Acne Facial Wash ke telapak tangan. Busakan dengan air. Lalu pijat lembut ke area wajah. Bilas hingga bersih.Suitable for:Kulit berminyak, Kulit berjerawatIngredients:Niacinamide + BHA"
cleanser,Acnes,Natural Care Facewash Oil Control,3.4,358,https://reviews.femaledaily.com/products/cleanser/facial-wash/acnes/acnes-natural-care-94,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1516075476_Acnes_Natu_800x800.jpg,Rp. 16.600,"Acnes Natural Care Facewash Oil Control merupakan pembersih wajah yang mengandung kombinasi 8 ekstrak tanaman yang mampu mengurangi minyak berlebih pada wajah dan dapat mencegah jerawat. Mengandung butiran lembut microbids yang lembut pada wajah namun dapat membersihkan wajah secara optimal. How To Use:Basahi wajah dengan air, aplikasikan sabun pada wajah. Usapkan hingga berbusa, lalu bilas dengan air bersih.Suitable For:Kulit berminyak atau acne proneIngredients:-"
cleanser,Acnes,Natural Care Deep Pore Cleanser Facewash,3.7,340,https://reviews.femaledaily.com/products/cleanser/facial-wash/acnes/natural-care-deep-pore-cleanser-facewash,https://image.femaledaily.com/dyn/210/images/prod-pics/1449222030-Acnes-Acnes_Natural_Care.jpg,Rp. 22.000,"Acnes Natural Care Deep Pore Cleanser Facewash adalah sabun pembersih muka untuk kulit bersih tanpa komedo. Mengandung natural double microbeads yang unik, kulit bersih lebih optimal hingga ke pori, membantu mengangkat sel kulit mati sehingga membantu mencegah komedo. Formulanya juga dapat membantu melawan bakteri penyebab jerawat, menjaga kelembaban dan kelembutan alami kulit.How To Use:Basahi wajah dengan air, usapkan sabun. Bilas dengan air bersih.Suitable For:Kulit dengan pori-pori besar, kulit berjerawatIngredients:-"
cleanser,Jellys,Pure Face Mask Power Soap,4.1,339,https://reviews.femaledaily.com/products/cleanser/facial-wash/jellys/pure-face-mask-power-soap-new-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1609827203275.jpg,Rp. 50.000,"Improved formula for facial use: Brightening | Reduce Excess Oil | Acne CareIngredients: Aqua, Propylene glycol, glycerin, sorbitol, sodium stearate, sodium cocoyl isethionate, sodium myristate, sodium palmitate, sodium laureth sulfate, fragrance, ci 19140, citric acid, sodium benzoate, CI 15985, hammamelis vigianiana leaf extract, tea tree oil, honey extract, aloe barbadensis leaf juice powder, sodium ascorbyl phosphate, panax ginseng root extract, citrus medica Limonium fruit extract."
cleanser,Senka,Perfect Whip Acne Care,3.8,322,https://reviews.femaledaily.com/products/cleanser/facial-wash/senka/senka-perfect-whip-23,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1646727915_83925c6b_9_800x800.png,Rp. 65.000,"Senka Perfect Whip Acne Care merupakan facial foam yang daapat mengatasi kulit berjerawat. Diperkaya ekstrak Bunga Chamomile dari Kyoto yang mampu membersihkan segala kotoran, sel kulit mati, minyak hingga ke pori-pori wajah, serta kandungan White Cocoon dan White Hyaluronic Acid yang menjaga kelembapan kulit wajah sekaligus. Dapat membantu meredakan masalah kulit wajah berjerawatHow to use:- Cuci tangan hingga bersih dan keluarkan Senka Perfect Whip Acne Care kurang lebih 2 cm di atas permukaan tangan,- Gosok perlahan sambil tambahkan air sedikit demi sedikit,- Usapkan busanya yang lembut di wajah Anda,- Bilas dengan air hingga bersihSuitable for:Kulit berjerawatIngredients:Water, Stearic Acid, Myristic Acid, Peg-8, Potassium Hydroxide, Lauric Acid, Glycerin, Dipropylene Glycol, Alcohol, Salicylic Acid, Beeswax, Polyquaternium-7, Fragrance, Disodium EDTA, Peg-90, Chromium Oxide Greens, Sodium Benzoate, Sodium Metaphosphate, Dimethyl Ether, Sodium Hyaluronate, Iron Oxides Butylene Glycol, Sericin, Citric Acid, Potassium Sorbate, Sodium Acetylated Hyaluronate, Silica, BHT, Chaamomilla Recutita Flower Extract."
cleanser,Scarlett,Brightening Facial Wash,4.3,320,https://reviews.femaledaily.com/products/cleanser/facial-wash/scarlett/scarlett-whitening-facial-wash-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1613039504_Whitening__800x800.jpg,Rp. 75.000,"Scarlett Whitening Facial Was mengandung bahan-bahan alami yang terdiri gari Glutathione, Aloevera, Rose Petal dan Vitamin E yang sangat dibutuhkan sekali untuk kulit wajah kita. Penggunaan secara rutin, hasilnya kulit wajah menjadi lebih lembap, kenyal dan yang pasti lwbih cerah."
cleanser,Raiku Beauty,Antioxidant Cleansing Foam,4.1,317,https://reviews.femaledaily.com/products/cleanser/facial-wash/raiku-beauty/antioxidant-cleansing-foam,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1608008220_cleansing__800x800.png,Rp. 88.000,"Nett Weight : 60gFormulanya lembut, tidak membuat kulit kering dan tertarik. Cara pakai : Gunakan pada pagi dan malam hari, sebelum pemakaian Raiku Antioxidant Toner."
cleanser,Kiehl's,Calendula Deep Cleansing Foaming Face Wash,4.4,316,https://reviews.femaledaily.com/products/cleanser/facial-wash/kiehl-s/calendula-deep-cleansing-foaming-face-wash,https://image.femaledaily.com/dyn/210/images/prod-pics/1468206194_lg.jpg,Rp. 400.000,"This rich,gel formula activates with water to create a creamy,dense foam that gently removes impurities without stripping skin of its essential moisture. Formulated with Calendula Flower Extract and Glycerin,this deep cleansing face wash helps to soothe and replenish skin without over drying. Skin looks and feels instantly refreshed and revitalized. Soap-free and Sulfate-free."
cleanser,Pond's,Pure White Mineral Clay Face Cleanser,3.5,312,https://reviews.femaledaily.com/products/cleanser/facial-wash/pond-s/pure-white-mineral-clay-face-cleanser-scrub,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1538478753_Ponds_Pure_800x800.jpg,Rp. 33.000,"Pond's Pure White Mineral Clay Face Cleanser Scrub merupakan pembersih wajah dengan tekstur unik clay to foam yang diformulasikan khusus dengan 100% Moroccan Clay alami yang dapat mengikat kotoran 4x lebih baik. Dilengkapi dengan Charcoal Powder dan butiran scrub alami yang dapat mengangkat minyak berlebih dari wajah serta menjadikan wajah lebih cerah dan halus. How to Use:Aplikasikan Cleanser pada wajah kering terlebih dahulu secara merata. Kemudian basahi wajah dengan sedikit air dengan gerakan memijat hingga tekstur clay berubah menjadi foam. Bilas wajah dengan air hingga bersih.Suitable for:Kulit berminyakIngredients:Water, Glycerin, Myristic Acid, Stearic Acid, Kaolin, Potassium Hydroxide, Palmitic Acid, Bentonite, Lauric Acid, Glycol Stearate, Prunus Armeniaca Seed Powder, Cocamidopropyl Betaine, Titanium Dioxide, Perfume, Charcoal Powder, Moroccan Lava Clay, Niacinamide, Moringa Pterygosperma Seed Extract, Tocopheryl Acetate, Sodium Chloride, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, CI 77499"
cleanser,Sariayu,Putih Langsat Facial Foam,3.3,310,https://reviews.femaledaily.com/products/cleanser/facial-wash/sariayu/putih-langsat-facial-foam,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1457580777_sariayu_Pu_800x800.jpg,Rp. 15.800,"Sariayu Putih Langsat Facial Foam merupakan pembersih wajah untuk membersihkan secara menyeluruh debu, kotoran, dan minyak berlebih pada wajah. Produk ini mengandung bunga kembang sepatu yang bermanfaat untuk mencerahkan kulit.How to UseAplikasikan ke seluruh wajah lalu basuh dengan air.Suitable forKulit normal, kulit berminyak, kulit kombinasi.Ingredients-"
cleanser,Dear Me Beauty,Skin Barrier Face Gel Cleanser,4.1,308,https://reviews.femaledaily.com/products/cleanser/facial-wash/dear-me-beauty/skin-barrier-face-gel-cleanser-1,https://image.femaledaily.com/dyn/210/images/prod-pics/45b92af9c28d08af09ea1d96903a0980.jpg,,"Dear Me Beauty Skin Barrier Face Gel Cleanser adalah sabun pembersih wajah dengan pH 5.5 yang aman untuk kulit, serta 3x Skin Barrier Strengthening, dan 3x NMF Moisturising Power. Terbukti mampu membersihkan kotoran dan minyak berlebih pada kulit wajah, terutama untuk kulit yang sedang merah dan sensitif, teruji klinis aman tanpa mengikis skin barrier secara berlebihan. Hasil akhir kulit wajah bersih, kenyal dan sehat. - Antimicrobial : teruji klinis membunuh 99,9% bakteri dalam 30 detik- Osmolytes Biotechnology menjaga kelembapan, sehingga mencegah hilangnya hidrasi setelah mencuci wajahJenis kulit: semua jenis kulit"
cleanser,Skin1004,Madagascar Centella BHA Foam,4.8,303,https://reviews.femaledaily.com/products/cleanser/facial-wash/skin1004/madagascar-centella-bha-foam,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1667187549727.jpg,Rp. 345.000,"? Mild, Creamy Texture- Mild, creamy paste with a hint of tea-tree scent lathers into a thick layer of foam to softly cleanser the skin? BHA (Salicylic Acid)- Thoroughly washes excess sebum and oil. Relieve acne-prone skin, remove excess dead skin cells, melts sebum?Cacao Bean Extract / Tea-Tree Leaf Oil- Moisturize, calms sensitive skin, provides low irritation cleansing?Centella Asiatica Extracts- Soothe irritation skin, strengthen skin barrier"
cleanser,Clean & Clear,Active Clear Acne Clearing Cleanser,3.3,299,https://reviews.femaledaily.com/products/cleanser/facial-wash/clean-clear/active-clear-acne-cleanser,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1455529352_clean_clea_800x800.jpg,Rp. 15.000,"Clean & Clear Active Clear Acne Cleanser adalah sabun pembersih wajah sebagai solusi untuk kulit berjerawat yang dapat membuat wajah lebih bersih dan lembut. Formula Salicylic Acid nya bekerja hingga ke dalam pori untuk membantu melawan bakteri penyebab jerawat dan minyak berlebih. Dengan teknologi ANGEL dan active botanical nya yang unik membantu mengurangi kemerahan dan memberikan rasa sejuk pada kulit yang berjerawat, menjadikan kulit terasa lebih bersih dari jerawat. How To Use:Tuangkan secukupnya pada telapak tangan yang basah dan gosok hingga berbusa. Usapkan pada wajah dan pijat perlahan-lahan, hindari area mata. Bilas dengan air hingga bersih. Gunakan dua kali sehari.Suitable For:Kulit berjerawatIngredients:Water, Sodium Laureth Sulfate, Propylene Glycol, Glycerin, Cocamidopropyl Betaine, PEG-80 Sorbitan Laurate, Sodium Cocoyl Isethionate, PEG-150 Distearate, PEG-7 Glyceryl Cocoate, Hydroxypropyl Methylcellulose, Salicylic Acid, Portulaca Oleracea Extract, Cedrus Atlanitica Bark Extract, Decyl Glucoside, Menthyl Lactate, Cocamidopropylamine Oxide, Vanillyl Butyl Ether, Butylene Glycol, Tetrasodium EDTA, Citric Acid, Phenoxyethanol, Methylparaben, Ethylparaben, ButylpoarabenPropylparaben, Isobutylpaaben, Fragrance, CI61570, CI47005."
