product_type,brand,product,rating,review_count,url,image_url,price,description
serum/essence,MS Glow,Deep Treatment Essence with Centella Asiatica,4.1,393,https://reviews.femaledaily.com/products/treatment/serum-essence/ms-glow/deep-treatment-essence-with-centella-asiatica,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1705373682125-,Rp. 175.000,"MS GLOW Deep Treatment Essence with Centella Asiatica merupakan essence yang bermanfaat untuk menguatkan skin barrier, menutrisi kulit, dan menjaga kelembaban kulit hingga lapisan terdalam. Formulasinya dapat menghidrasi kulit dan membantu kinerja skincare berikutnya agar dapat bekerja lebih maksimal. Kulitmu jadi lebih calm, plump dan glowing. How to use:Gunakan setelah pemakaian toner. Tuang Deep Treatment Essence secukupnya ke telapak tangan, lalu tepuk ke wajah secara perlahan. Atau dapat digunakan dengan Compressed Tissue yang telah direndam dengan Deep Treatment Essence lalu didiamkan 10-15 menit (Chizu Saeki Method) Suitable for:Acne prone skin Ingredients:Aqua, Centella Asiatica Extract, Butylene Glycol, Collagen, Cereus Grandiflorus Flower, Saccharomyces Ferment Filtrate, Niacinamide, Phenoxyethanol, Agar, CI 15985, Hyaluronic Acid, CI 42053, BHT, Ceramide."
serum/essence,Pratista,Skin Glow Serum,4.1,392,https://reviews.femaledaily.com/products/treatment/serum-essence/pratista/skin-glow-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1675745542_Skin_Glow__800x800.png,Rp. 125.000,"Prastisa Skin Glow Serum merupakan serum dengan kandungan Arbutin, Niacinamide, dan Glutathione yang berfungsi untuk melembabkan, menutrisi dan mencerahkan kulit wajah.How to use:Tekan 5-10 pump serum pada telapak tangan. Aplikasikan pada seluruh wajah secara merataSuitable for:Semua jenis kulitIngredients:Aqua, Propylene Glycol, Butylene Glycol, Arbutin, Citric Acid, Sodium Sulfite, Acetyl Tyrosine, Saxifraga Sarmentosa Extract, Paeonia Suffruticosa Root Extract, Aminopropyl Ascorbyl Phosphate, Scutellaria Baicalensis Root Extract, Glutathione, Glycerin, Niacinamide, PEG-400, Vitis Vinifera Seed Extract,Lecithin, Linoleic Acid, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, Glutathione, PEG-40 Hydrogenated Castor Oil, Tocopherol, Alcohol, Sodium Hyaluronate, Phenoxyethanol, Ethylhexylglycerin, Aminoethylphosphinic Acid, Sodium Methylparaben, Xanthan Gum, Carbomer, Aminomethyl Propanol, Methylparaben, Sodium Metabisulfite, Disodium EDTA, Sodium Bisulfite."
serum/essence,Skin1004,Centella Asiatica Tone Brightening Capsule Ampoule,4.5,388,https://reviews.femaledaily.com/products/treatment/serum-essence/skin1004/centella-asiatica-tone-brightening-capsule-ampoule,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1628564959_248ef386eb_800x800.jpg,Rp. 290.000,There's no description for this product.
serum/essence,the Aubree,Niacinamide Skin Booster,3.9,380,https://reviews.femaledaily.com/products/treatment/serum-essence/the-aubree/the-aubree-niacinamide-skin-booster-niacinamide-10-vit-b5-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1615801587_Niacinamid_800x800.png,Rp. 99.000,"Booster Serum yang membantu menjaga kelembaban kulit, membantu mengurangi minyak berlebih, membantu mencerahkan, dan menjaga kekenyalan kulit.Ingredients:Aqua, Niacinamide, Glycerin, Isohexadecone, Polysorbate 20, Panthenol, Phenoxyethanol, Polyacrylamide, C13-14 Isoparaffin, C9-11 Pareth-6, Allantoin, Sodium Hyaluronate, Parfum."
serum/essence,Cosrx,Galactomyces 95 Whitening Power Essence,3.7,375,https://reviews.femaledaily.com/products/treatment/serum-essence/cosrx/galactomyces-95-whitening-power-essence,https://image.femaledaily.com/dyn/210/images/prod-pics/1469203206_lg.jpeg,Rp. 260.000,"Cosrx Galactomyces 95 Whitening Power Essence merupakan essence yang diformulasikan dengan Filtrate Filistir Galactomyces 95% yang membantu menutrisi dan melembabkan kulit, dan seiring berjalannya waktu membuatnya tampak lebih bercahaya dan bersih. Galactomyces Ferment Filtrate ingredient juga membantu mencegah penuaan alami.How to use:Setelah membersihkan kulit, oleskan sedikit di seluruh wajah Anda. Dengan lembut tepuk menggunakan ujung jari untuk membantu penyerapan, lalu tambahkan dengan pelembab Anda.Suitable for:Semua jenis kulitIngredients:-"
serum/essence,BHUMI,C+ Brightening Booster,4.8,370,https://reviews.femaledaily.com/products/treatment/serum-essence/bhumi/c-brightening-booster-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1632122957022.jpg,Rp. 189.000,"C+ Brightening Booster adalah konsentrat cairan (booster) untuk mencerahkan wajah yang dapat digunakan pada rangkaian skin care pilihan anda. Mengandung 10% Vitamin C (Ethyl Ascorbic Acid) sebagai kandungan terbaru yang lebih stabil dan tidak menimbulkan iritasi dan kering pada wajah, berfungsi untuk mencerahkan dan anti oksidan untuk memberi nutrisi pada kulit. 3% Alpha Arbutin dapat membantu kinerja Vitamin C dalam mencerahkan wajah lebih maksimal dan sempurna, mampu menekan produksi melanin pada kulit sehingga membuat kulit wajah memiliki warna yang merata, mengurangi bekas jerawat dan flek hitam akibat penuaan dini. Diperkaya dengan 2% madu untuk melembutkan kulit dan detoks pada kulit. The booster that will change your skin care game!Cara Penggunaan:Sebagai Campuran: Tekan 1 pump pada moisturizer anda ditelapak tangan, dan campurkan secara merata dengan Moisturizer atau Tabir Surya. Gunakan pada pagi atau malam hari sesuai dengan keinginan anda.Sebagai Tahapan Skin Care: Tekan 1-2 pump di telapak tangan, gunakan secara merata pada kulit wajah dan leher. Booster ini dapat digunakan setelah menggunakan Cleanser/Toner. Layer booster ini dengan penggunaan Serum, Moisturizer, Face Oil Bhumi, atau Tabir Surya pilihan anda.Perhatian:Booster ini hanya untuk penggunaan pada luar kulit. Hindari kontak dengan mata atau area sensitive lainnya. Jika terjadi kontak, segera bersihkan dengan air. Ingredients: Water, 3-O-Ethyl Ascorbic Acid, Alpha Arbutin, Honey, Aloe Barbadensis Leaf Juice, Propanediol, Polyacrylate Crosspolymer-11, Propylene Glycol, Sodium Benzoate, Chlorphenesin, Allantoin, Tetrasodium EDTA, Hydrolyzed Hyaluronic Acid, Dipotassium Glycyrrhizate, Tephrosia Purpurea Seed Extract, Cucumis Sativus Fruit Extract, Sodium Metabisulfite, Potassium Sorbate."
serum/essence,Shiseido,Ultimune Power Infusing Concentrate 3.0,4.5,360,https://reviews.femaledaily.com/products/treatment/serum-essence/shiseido/shiseido-ultimune-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1653968576_aaa_800x800.jpg,Rp. 1.770.000,"Shiseido Ultimune Power Infusing Concentrate dengan ImuGenerationRED Technology™ menghasilkan peningkatan pertahanan ke setiap bagian kulit. ImuGenerationRED Tecnology™ memancarkan keindahan ke seluruh kulit dan memperkuat kekuatan pertahanan dalam kulit, tanpa memandang usia, etnis, atau jenis kulit. Penggunaan jangka panjang kulit menjadi cerah sehat yang tahan lama, serta kulit terasa kencang dan kenyal, juga kerutan terlihat berkurang.Tersedia dalam ukuran:15ml: Rp 526,000 30ml: Rp 1,212,000 50ml: Rp 1,770,000 75ml: Rp 2,300,000 How to Use:Baurkan pada wajah secara merata dan pijat-pijat hingga menyerap.Suitable for:Semua jenis kulit.Ingredients:WATER(AQUA/EAU)･SD ALCOHOL 40-B (ALCOHOL DENAT.)･GLYCERIN･BUTYLENE GLYCOL･DIMETHICONE･DIGLYCERIN･PEG/PPG-17/4 DIMETHYL ETHER･PHENOXYETHANOL･TRIETHYLHEXANOIN･ISODECYL NEOPENTANOATE･TREHALOSE･AMMONIUM ACRYLOYLDIMETHYLTAURATE/BEHENETH-25 METHACRYLATE CROSSPOLYMER･PEG-14M･ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER･PEG/PPG-14/7 DIMETHYL ETHER･TOCOPHERYL ACETATE･ROSA DAMASCENA FLOWER WATER･ALCOHOL･FRAGRANCE (PARFUM)･DISODIUM EDTA･POTASSIUM HYDROXIDE･SILICA･ISOCETETH-10･LINALOOL･LAURYL BETAINE･SODIUM METABISULFITE･GINKGO BILOBA LEAF EXTRACT･GERANIOL･CITRONELLOL･ORIGANUM MAJORANA LEAF EXTRACT･NELUMBO NUCIFERA GERM EXTRACT･HYDROXYPROLINE･HOUTTUYNIA CORDATA EXTRACT･SANGUISORBA OFFICINALIS ROOT EXTRACT･SODIUM CARBOXYMETHYL BETA-GLUCAN･THYMUS SERPYLLUM EXTRACT･BHT･LACTOBACILLUS/HIBISCUS SABDARIFFA FLOWER FERMENT FILTRATE･PERILLA OCYMOIDES LEAF EXTRACT･SODIUM BICARBONATE･IRIS FLORENTINA ROOT EXTRACT･SODIUM BENZOATE･GANODERMA LUCIDUM (MUSHROOM) STEM EXTRACT･"
serum/essence,Innisfree,Black Tea Youth Enhancing Treatment Essence,4.1,359,https://reviews.femaledaily.com/products/treatment/serum-essence/innisfree/black-tea-youth-enhancing-treatment-essence-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1653971642_131173828__800x800.jpg,Rp. 546.000,"Innisfree Black Tea Youth Enhancing Treatment Essence merupakan essence anti-aging yang merawat kulit kusam dan kasar agar terlihat bersih dan bercahaya dari segala sisi.How to use:Aplikasikan pada wajah dan leher setelah mencuci wajah, lalu tepuk perlahan agar produk menyerap.Suitable for:Semua jenis kulitIngredients:WATER / AQUA / EAU, PROPANEDIOL, GLYCERIN, NIACINAMIDE, 1,2-HEXANEDIOL, CAMELLIA SINENSIS LEAF EXTRACT (BLACK TEA), ETHYLHEXYLGLYCERIN, ADENOSINE, DEXTRIN, ECTOIN, HYALURONIC ACID, 3-O-ETHYL ASCORBIC ACID, GLUTATHIONE, MANNITOL, SACCHAROMYCES CEREVISIAE EXTRACT, BUTYLENE GLYCOL, CENTELLA ASIATICA FLOWER/LEAF/STEM EXTRACT, GLYCINE MAX (SOYBEAN) POLYPEPTIDE, ARGININE/LYSINE POLYPEPTIDE, COPPER TRIPEPTIDE-1, DISODIUM EDTA, ACETYL TETRAPEPTIDE-11, CAPRYLYL GLYCOL, ACETYL HEPTAPEPTIDE-4, SORBIC ACID, HEXAPEPTIDE-9, ACETYL HEXAPEPTIDE-8, SODIUM HYDROXIDE, ACETYL OCTAPEPTIDE-3"
serum/essence,Somethinc,Resurrect Multibiome Serum,3.8,358,https://reviews.femaledaily.com/products/treatment/serum-essence/somethinc/resurrect-multibiome-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1633609649_Resurrect__800x800.jpg,Rp. 89.000,"Somethinc Resurrect Multibiome Serum merupakan serum neutralizer & balancer yang bertindak sebagai solusi bagi kulit yang mengalami breakout dengan menyeimbangkan mikrobiota kulit sehingga mencegah permasalahan kulit akibat ketidakseimbangan skin mikrobiota. Gangguan ini biasanya terjadi akibat pola hidup seperti penggunaan produk kebersihan serta gesekan kulit dengan masker, pakaian, ataupun shaving. Saat skin microbiota tidak seimbang, kulit akan menjadi tidak toleran atau lebih sensitif, serta tampak kusam. Dikemas dengan pre-, pro-, & post biotic untuk menjaga keseimbangan skin microbiota sehingga kulit ternutrisi, sehat & lebih cerah. Vegan dan Fungal Acne safe.Tersedia dalam ukuran:5 ml: Rp 29.00020 ml: Rp 89.000How to use:Bersihkan wajah. Oleskan 5 - 10 tetes serum ke telapak tangan. Tekan perlahanke wajah dan te puk-tepuk serum dengan gerakan ke luar dan ke atas sampai merata ke wajah. Tunggu selama 1-3 menit hingga produk terserap sepenuhnya. Dapat digunakan setiap hari (malam & siang).Suitable for:Semua jenis kulitIngredients:Water, Glycerin, Methylpropanediol, Lactococcus Ferment Lysate, Alpha-Glucan Oligosaccharide, Pentylene Glycol, 1,2-Hexanediol, Polymnia Sonchifolia Root Juice, Ammonium Acryloyldimethyltaurate/VP Copolymer, Maltodextrin, Betaine, Adenosine, Xanthan Gum, Ethylhexylglycerin, Lactobacillus, Sodium Chloride, Phenylpropanol, Tromethamine, Levulinic Acid, Sodium Levulinate, Allantoin, Caffeine, Tocopherol"
serum/essence,The Ordinary,Azelaic Acid Suspension 10%,3.9,355,https://reviews.femaledaily.com/products/treatment/serum-essence/the-ordinary/the-ordinary-azelaic-acid-suspension-10,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1628570057_rdn_azelai_800x800.jpg,Rp. 0,
serum/essence,Skintific,10% Niacinamide Brightening Serum,4,348,https://reviews.femaledaily.com/products/treatment/serum-essence/skintific/10-niacinamide-brightening-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1672042567_f599c4f6_2_800x800.jpg,,"Serum pencerah yang mengandung 10% Niacinamide, yang sama dengan niacinamide pada SK-II, Arbutin, Ceramide, and Centella Asiatica. Dapat mencerahkan dengan cepat, menghilangkan bekas jerawat dan bekas terbakar sinar matahari dalam 7 hari. Niacinamide yang digunakan adalah Niacinamide paling terbaik di dunia, Royal DSM Niacinamide, yang dapat melindungi skin barrier dan mencerahkan secara mendalam. Manfaat:Mencerahkan dan membuat kulit bersinarMenyamarkan noda hitamMenyamarkan tanda bekas jerawatMenghaluskan dan meratakan warna kulitMemperbaiki skin barrier Mengontrol minyak dan melembabkanMengecilkan pori-pori Hero Ingredients:10% Royal DSM Niacinamide: Sama dengan niacinamide pada SK-II, adalah sebuah kandungan berkonsentrasi tinggi yang secara efektif mencerahkan kulit dengan cepat, mengontrol minyak berlebih, dan menyamarkan noda hitam. Dapat membantu mengatasi hiperpigmentasi, tekstur kulit yang kasar, kemerahan, dan melindungi skin barrier Alpha arbutin: Membantu niacinamid, mencerahkan kulit dari dalam Ceramide: Mengembalikan dan memperkuat skin barrier, dengan tetap menghidrasi kulit. Centella Asiatica: Menenangkan kulitCara Penggunaan:1. Oleskan beberapa tetes ke area wajah dan leher yang bersih sebelum menggunakan pelembab.2. Untuk hasil yang optimal, gunakan pada pagi dan malam hari.3. Untuk pagi hari, akhiri dengan penggunaan sunscreen.SAFE FOR ALL SKIN TYPESNo AlcoholNo ParabenNo Mineral OilNo Colorant Vegan Friendly Cruelty Free"
serum/essence,Somethinc,60% Vita Propolis + Bee Venom Glow Serum,3.8,344,https://reviews.femaledaily.com/products/treatment/serum-essence/somethinc/60-vita-propolis-bee-venom-glow-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1633609577_Vita_Propo_800x800.jpg,Rp. 99.000,"Somethinc 60% Vita Propolis + Bee Venom Glow Serum merupakan serum kombinasi natural 60% Vita Propolis & Manuka Honey yang sejak lama telah menjadi andalan dalam mengatasi jerawat, bruntusan, serta mengurangi sebum berlebih. Diperkaya dengan Bee Venom yang memiliki sifat anti-bakteri & anti-inflamasi, serum ini potent untuk menutrisi kulit secara intensif, menjadikan kulit sehat berkilau, serta mencegah penuaan dini. Fungal Acne safe.Tersedia dalam ukuran:5 ml: Rp 39.00020 ml: Rp 99.000How to use:Bersihkan wajah. Oleskan 5 - 10 tetes serum ke telapak tangan. Tekan perlahanke wajah dan te puk-tepuk serum dengan gerakan ke luar dan ke atas sampai merata ke wajah. Tunggu selama 1-3 menit hingga produk terserap sepenuhnya. Dapat digunakan setiap hari (malam & siang).Suitable for:Kulit berjerawat Ingredients:Propolis Extract, Glycerin, Methylpropanediol, Camellia Sinensis Leaf Extract, Water, 1,2-Hexanediol, Oryza Sativa (Rice) Bran Water, Butylene Glycol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Betaine, Honey Extract, Xanthan Gum, Glycyrrhiza Uralensis (Licorice) Root Extract, Ethylhexylglycerin, Adenosine, Phenoxyethanol, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Lawsonia Inermis (Henna) Flower/Fruit/Leaf Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Allantoin, Caffeine, Bee Venom, Tocopherol"
serum/essence,Dear Me Beauty,10% Niacinamide + Watermelon Extract Face Serum,4,342,https://reviews.femaledaily.com/products/treatment/serum-essence/dear-me-beauty/10-niacinamide-watermelon-extract-face-serum-1,https://image.femaledaily.com/dyn/210/images/prod-pics/9fd8fc1fd76cbf52e7a6cf2012a1e6de.jpg,Rp. 109.000,"Serum yang mengandung bahan aktif Niacinamide atau yang dikenal Vitamin B3 (berasal dari China) dengan formula ringan yang memberikan banyak manfaat, terutama dalam mencerahkan kulit serta meminimalisir tampilan pori-pori wajah agar tampak lebih halus.Telah diperkaya dengan ekstrak buah semangka dan aloe vera yang bekerja memberikan kelembaban secara optimal bagi kulit, serta dapat menenangkan kulit yang iritasi."
serum/essence,Emina,Bright Stuff Face Serum,3.8,340,https://reviews.femaledaily.com/products/treatment/serum-essence/emina/bright-stuff-face-serum,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1704357975584-,Rp. 51.000,"Emina Bright Stuff Face Serum merupakan serum yang mampu melawan 7 masalah kulit kusam. Diformulasikan dengan Oxybiome Amino Acid yang bekerja secara sinergis dengan Niacinamide dan Summer Plum Extract, mampu mencerahkan kulit, menyamarkan noda hitam bekas jerawat, dan membuat wajah tampak lebih glowing dalam 14 hari. How to use: Tuang 4-5 tetes serum, tepuk lembut pada wajah yang telah dibersihkan. Gunakan setiap hari pada pagi dan malam. Suitable for: Semua jenis kulitIngredients: Aqua, Niacinamide, Glycerin, Trehalose, Butylene Glycol, Phenoxyethanol, Sodium Polyacrylate Starch, Allantoin, Xanthan Gum, Chlorphenesin, Disodium EDTA, Ethylhexylglycerin, Sodium Hyaluronate, Arbutin, Citric Acid, Sodium Sulfite, Acetyl Tyrosine, Saxifraga Sarmentosa Extract, Paeonia Suffruticosa Root Extract, Aminopropyl Ascorbyl Phosphate, Scutellaria Baicalensis Root Extract, Actinidia Polygama Fruit Extract, Glutathione, Saccharomyces Lysate, Disodium Succinate, Glutamic Acid, Glycine, Threonine, Valine."
serum/essence,The Body Shop,Drops of Light Brightening Serum,3.9,335,https://reviews.femaledaily.com/products/treatment/serum-essence/the-body-shop/drops-of-light,https://image.femaledaily.com/dyn/210/images/prod-pics/1467684277_lg.jpg,Rp. 499.000,"The Body Shop Drops of Light Brightening Serum adalah serum yang ringan yang dapat meresap cepat ke dalam kulit. Telah terbukti secara klinis untuk mengurangi penampakan bintik hitam. Aplikasinya akan membuat kulit lembut dan bebas kilap.How to use :Aplikasikan pada wajahSuitable for :Semua jenis kulitIngredients :Aqua/Water/Eau, Butylene Glycol, Glycerin, PEG-20, Methyl Gluceth-20, Alcohol Denat., 3-O-Ethyl Ascorbic Acid, Aloe Barbadensis Leaf Juice Powder, Hydrolyzed Soy Flour, PEG-60 Hydrogenated Castor Oil, Rosa Centifolia Extract /Rosa Centifolia Flower Extract, Potassium Hydroxide, Sodium Citrate, Sodium Hyaluronate, Palmaria Palmata Extract, Disodium EDTA, Propylene Glycol, Hydroxyethylcellulose, Caprylyl Glycol, Citric Acid, Xanthan Gum, Pentylene Glycol, Sodium Benzoate, Salicylic Acid, Phenoxyethanol, Linalool, Parfum/Fragrance."
serum/essence,Bio-Essence,24k Bio Gold Gold Water,3.9,330,https://reviews.femaledaily.com/products/treatment/serum-essence/bio-essence/bio-essence-24k-bio-gold-90,https://image.femaledaily.com/dyn/210/images/prod-pics/5305dea869685bd581f4aff6d48cd558.jpg,Rp. 450.000,"Bio-Essense 24K Bio-Gold Gold Water memberikan manfaat antioksidan agar membantu melindungi kulit dari paparan radikal bebas sehingga membantu menyamarkan penampakan tanda-tanda penuaan dini. Menutrisi dan melembabkan kulit, membuat kulit terasa lebih lembut, tampak cerah dan terawat.How to use:Tuangkan secukupnya ke telapak tangan, usapkan secara merata pada wajah dan leher, tepuk-tepuk lembut sampai terserap sempurna. Gunakan setiap pagi dan malam setelah mencuci wajah. Gunakan rangkaian Bio essence Bio- Gold lainnya untuk hasil yang optimal.Suitable for:All skin typeIngredients:Aqua, Butylene glycol, Glyceryl, Polyacrylate, Ethylhexylglycerin, Glycerin, Candida bobicola/glucose/metyl rapeseedate ferment, Sodium hyaluronate, Sodium carbomer, Caprooyl tetrapeptide-3, Dextran, Glycyrrhiza glabra root extract, Hamamelis virginiana extract, Pentylene glycol, Fructose, Urea, Citric acid, Sodium hydroxide, Maltose, Sodium PCA, Sodium chloride, Trehalose, Allantoin, Glucose, Ecklonia cava extract, Hizikia fusiforme extract, Codium tomentosum extract, Gelidium cartilagineum extract, Fragrance, C12-15 pareth-12, Sodium lactate, Sodium oxide, Calcium oxide, Magnesium oxide, Colloidal Gold, Phenoxyethanol, Chlorphenesin, Cl 19140."
serum/essence,Pond's,White Beauty Perfect Potion Essence,3.8,326,https://reviews.femaledaily.com/products/treatment/serum-essence/pond-s/ponds-white-beauty-57,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1596531356_perfect_800x800.jpg,Rp. 76.500,"Terinspirasi dari tren perawatan kulit Korea. Kini hadir, essence yang juga dapat digunakan sebagai toner dan mask! Perpaduan essence ini dapat menyegarkan, mencerahkan, dan menyamarkan bintik hitam. Kulit tampak cerah dengan fresh glowing look. Diformulasikan untuk semua jenis kulit. 3 cara menggunakan :ESSENCE : Tuang secukupnya ke tangan dan aplikasikan secara langsung pada wajah.TONER : Tuang pada kapas (cotton pad) dan usapkan ke seluruh wajah.MASK : Tuang pada kapas (cotton pad) dan letakkan pada bagian wajah yang membutuhkan perawatan lebih."
serum/essence,Azarine Cosmetic,Niacinamide 5% + Moisture Sepiwhite Serum,4,323,https://reviews.femaledaily.com/products/treatment/serum-essence/azarine-cosmetic/niacinamide-5-moisture-sepiwhite-serum-multilevel-dermaluminous-action-1,https://image.femaledaily.com/dyn/210/images/prod-pics/4e0e447504c0652b74a4643489ac7dbf.jpg,Rp. 59.000,Serum untuk mencerahkan wajah dari bekas jerawat dan mengontrol sebum berlebih dengan teknologi nano-capsulated 5% agar mempercepat proses penetrasi ke kulit dan memberikan hasil lebih cepat. Kandungan bahan aktif lainnya bekerja di semua lapisan kulit ( dermaluminous action) agar kulit cerah bebas noda. Hindari layering serum ini dengan retinol dan peeling serum.
serum/essence,Azarine Cosmetic,Brightening C-Glow Serum,4,323,https://reviews.femaledaily.com/products/treatment/serum-essence/azarine-cosmetic/brightening-c-glow-serum,https://image.femaledaily.com/dyn/250/images/prod-pics/product_1644472836_OnOEe6sZG7_800x800.jpeg,,
serum/essence,AVOSKIN,Your Skin Bae Serum,4.1,320,https://reviews.femaledaily.com/products/treatment/serum-essence/avoskin/your-skin-bae-serum-azeclair-10-kombucha-3-niacinamide-2-5,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1626325193_f3a706a12f_800x800.jpg,Rp. 149.000,"Avoskin Your Skin Bae Azeclair 10% + Kombucha 3% + Niacinamide 2,5% merupakan serum eksfoliasi sekaligus mencerahkan kulit. Memiliki kandungan Azeclair yang lebih ringan dibandingkan dengan azelaic acid, serum ini mampu mencerahkan kulit wajah tanpa membuat kulit kering dan iritasi. Kandungan niacinamide dan kombucha di dalamnya akan memperbaiki tekstur kulit sekaligus mencerahkan.How to use:Oleskan beberapa tetes ke wajah di pagi dan malam hari. Pijat kulit secara perlahanSuitable for:Semua jenis kulitIngredients:Aqua, Potassium Azeloyl Diglycinate, Glycerin, Saccharomyces/Xylinum/Black Tea Ferment, Biosaccharide Gum-1, Butylene Glycol, Niacinamide, Hydroxyethyl Cellulose, Phenoxyethanol, Glycerin, Allantoin, Chlorphenesin, Dissodium EDTA, Caprylyl Glycol, Sodium Bisulfite"
serum/essence,Hanasui,Serum Whitening Gold,3.4,320,https://reviews.femaledaily.com/products/treatment/serum-essence/hanasui/hanasui-serum-56,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1679553772_PDP_TEMPLA_800x800.jpg,Rp. 10.000,
serum/essence,Pratista,Retinol Renewal Serum,4.8,317,https://reviews.femaledaily.com/products/treatment/serum-essence/pratista/retinol-renewal-serum-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1675744708_Retinol_Re_800x800.png,Rp. 139.000,"Mengandung 4% Niacinamide dan 0,5% Retinol. Yang berfungsi untuk mencerahkan Wajah, mencegah penuaan dini, dan membantu merawat keluhan jerawat serta komedo.Ingredients : Aqua, Niacinamide, Polysorbate 20, Butylene Glycol, Hydroxypropyl Cyclodextrin, Xylitylglucoside, Anhydroxylitol, Glycerin, Ethoxydiglycol, Phenoxyethanol, Retinol, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xylitol, Caprylic/Capric Triglyceride, Dimethicone, Aloe Barbandensis Leaf Juice Powder, Cetearyl Dimethicone Crosspolymer, Glucose, Triethanolamine, Disodium EdetateCara Pakai :Oleskan keseluruh bagian wajah secara merata. Baiknya digunakan hanya pada malam hari."
serum/essence,NuFace,Vitamin C Serum,4.1,316,https://reviews.femaledaily.com/products/treatment/serum-essence/nuface/nuface-nu-glow-vitamin-c-serum-20-ml-3,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1672045144_45254f47_5_800x800.jpg,Rp. 25.000,"✨Nuface Nu Glow Vitamin C Serum✨Face Serum dengan kandungan Brightening Active Ingredient watery texture & Quick Absorbing Formula, yang berfungsi untuk mencerahkan kulit kusam & menjaga kelembapan kulit wajah.Nu Glow Vitamin C Serum memiliki kandungan Vitamin C yang dilengkapi dengan Allantoin & Glycerin sebagai pelembab wajah.?Cara Pakai :1.Bersihkan wajah terlebih dahulu dengan Nu Glow Facial Wash, lalu keringkan2.Lanjutkan dengan menggunakan Nu Glow Toner menggunakan kapas3.Gunakan Nu Glow Vitamin C Sserum 2-3 tetes secara merata ke area wajah & leher4.Pijat secara perlahan agar terserap secara optimal5.Baik digunakan untuk pagi & malam?Ingredients :Aqua, Butylene Glycol, Ethyl Ascorbic Acid, Phenoxyethanol, Glycerin, Hydroxyethylcellulose, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Triethanolamine, Sodium Metabisulfite"
serum/essence,Laneige,White Dew Original Ampoule Essence,3.9,316,https://reviews.femaledaily.com/products/treatment/serum-essence/laneige/white-dew-ampoule-essence,https://image.femaledaily.com/dyn/210/images/prod-pics/051e2968664ec9ff1d1eb08910a23d11.jpg,Rp. 720.000,"Laneige White Dew Original Ampoule Essence diformulasikan khusus untuk membantu mencerahkan dan melembapkan kulit sehingga wajah terlihat cerah bersinar alami. Mengandung Saururus Chinensis Extract dan Vitamin C yang dapat membantu menyamarkan noda-noda hitam dan bekas jerawat pada wajah, serta Panthenol dan Beta-Glucan dapat menenangkan kulit.How to Use:Aplikasikan pada seluruh wajah secara merata. Tepuk wajah secara perlahan agar formula dapat menyerap dengan sempurna.Suitable for:Semua jenis kulitIngredients:WATER, PROPANEDIOL, POLYGLYCERIN-3, BUTYLENE GLYCOL, TREHALOSE, GLYCERIN, SAURURUS CHINENSIS EXTRACT, RAFFINOSE, YEAST EXTRACT, PANTHENOL, 3-O-ETHYL ASCORBIC ACID, CAMELLIA SINENSIS LEAF EXTRACT, BETA-GLUCAN, ACETYL GLUCOSAMINE, 1,2-HEXANEDIOL, GLYCERYL CAPRYLATE, DIMETHICONE, BIS-PEG-18 METHYL ETHER DIMETHYL SILANE, CETEARYL OLIVATE, SODIUM METHYL STEAROYL TAURATE, SODIUM HYALURONATE, SORBITAN OLIVATE, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, ETHYLHEXYLGLYCERIN, ALCOHOL, CAPRYLYL GLYCOL, PHENOXYETHANOL, PEG-60 HYDROGENATED CASTOR OIL, HYDROGENATED LECITHIN, HYDROXYETHYLCELLULOSE, DISODIUM EDTA, FRAGRANCE"
